WAVELENGTH,FLUX,ERROR
1214.17890246,1.67135700896e-14,6.16275392942e-16
1214.76223445,1.03286877394e-14,5.00109657477e-16
1215.34556483,7.90849555865e-15,4.35847036963e-16
1215.92889361,6.92064324391e-15,3.95665508064e-16
1216.51222078,8.29258775498e-15,4.29533705906e-16
1217.09554635,1.48321347074e-14,5.59904621259e-16
1217.67887032,1.79280992668e-14,6.34394675275e-16
1218.26219268,2.52019479711e-14,7.38710056713e-16
1218.84551344,3.90395817846e-14,9.12343311795e-16
1219.42883259,4.60231055465e-14,9.88434825007e-16
1220.01215014,5.72889856738e-14,1.11024637018e-15
1220.59546608,6.76766457414e-14,1.17556281597e-15
1221.17878042,6.82523239422e-14,1.21312754278e-15
1221.76209315,6.87102227715e-14,1.16387749217e-15
1222.34540428,6.86563417365e-14,1.18940167317e-15
1222.92871381,9.06807098103e-14,1.3671976861e-15
1223.51202173,7.65271918939e-14,1.25773010553e-15
1224.09532805,9.10865404135e-14,1.35068726342e-15
1224.67863277,9.07526974402e-14,1.34696483285e-15
1225.26193588,8.94452634114e-14,1.31696337452e-15
1225.84523738,8.51783444052e-14,1.31802164007e-15
1226.42853729,9.29047496915e-14,1.32197348485e-15
1227.01183558,9.66241094085e-14,1.40693074722e-15
1227.59513228,9.22455355978e-14,1.31558688925e-15
1228.17842737,9.67852567141e-14,1.37766193427e-15
1228.76172085,1.06099192609e-13,1.42467704645e-15
1229.34501273,9.69920177419e-14,1.35781390485e-15
1229.92830301,1.37108256749e-13,1.59610866516e-15
1230.51159169,1.45528315958e-13,1.66869236109e-15
1231.09487876,1.7817214635e-13,1.81215024707e-15
1231.67816422,1.71116175042e-13,1.79677949498e-15
1232.26144808,2.08335471818e-13,1.9656135528e-15
1232.84473034,2.27936382712e-13,2.04576051721e-15
1233.428011,2.51947829437e-13,2.13185004971e-15
