WAVELENGTH,FLUX,ERROR
1268.17496319,2.56010492837e-13,3.53875942578e-15
1268.75831161,2.54392778458e-13,3.51755873665e-15
1269.34165854,2.58063433611e-13,3.48900345912e-15
1269.92500396,2.50699255476e-13,3.47661794867e-15
1270.50834789,2.59395668982e-13,3.54800245414e-15
1271.09169031,2.56962089531e-13,3.47309925392e-15
1271.67503124,2.4674533433e-13,3.47807116222e-15
1272.25837066,2.51354308084e-13,3.43215108921e-15
1272.84170859,2.50306814049e-13,3.4977006103e-15
1273.42504501,2.49556601772e-13,3.40413431213e-15
1274.00837993,2.53671335383e-13,3.49181398889e-15
1274.59171336,2.50789251443e-13,3.42500304893e-15
1275.17504528,2.4904687052e-13,3.47046576539e-15
1275.75837571,2.51936331178e-13,3.46598072051e-15
1276.34170463,2.4534965918e-13,3.4179951663e-15
1276.92503205,2.52472618617e-13,3.4698313676e-15
1277.50835798,2.51477499284e-13,3.52199952123e-15
1278.0916824,2.51807238604e-13,3.47034773789e-15
1278.67500533,2.55550185599e-13,3.46378245838e-15
1279.25832675,2.49922487013e-13,3.49415240868e-15
1279.84164667,2.48736310669e-13,3.40302042763e-15
1280.4249651,2.54145658386e-13,3.44216867301e-15
1281.00828202,2.53093000648e-13,3.4728927058e-15
1281.59159745,2.56582926197e-13,3.42845535321e-15
1282.17491137,2.51659704233e-13,3.51040331965e-15
1282.75822379,2.55362816948e-13,3.46502912382e-15
1283.34153472,2.61170507467e-13,3.50255449111e-15
1283.92484414,2.6299255695e-13,3.55147688858e-15
1284.50815207,2.54557279281e-13,3.39074556795e-15
1285.09145849,2.56632350211e-13,3.50775507769e-15
1285.67476342,2.47918970253e-13,3.38440896671e-15
1286.25806684,2.50596719089e-13,3.39022919766e-15
1286.84136877,2.51136694887e-13,3.44386531828e-15
1287.42466919,2.44136926649e-13,3.4371156208e-15
1288.00796812,2.48519435143e-13,3.36687450671e-15
1288.59126554,2.40489876995e-13,3.35655447745e-15
1289.17456147,2.31258651393e-13,3.22663571023e-15
1289.7578559,2.34825294815e-13,3.3097860818e-15
1290.34114882,2.363773564e-13,3.32384610737e-15
1290.92444025,2.28444433264e-13,3.25856214815e-15
1291.50773018,2.18701263395e-13,3.16821947599e-15
1292.0910186,2.12938570859e-13,3.12537549461e-15
1292.67430553,1.83925199106e-13,2.91785364819e-15
1293.25759096,1.51821719949e-13,2.62987393247e-15
1293.84087489,1.35888745539e-13,2.47968394267e-15
1294.42415732,1.24011490992e-13,2.41276972865e-15
1295.00743825,1.18851476362e-13,2.33529943037e-15
1295.59071767,1.11874575952e-13,2.25609560323e-15
1296.1739956,1.09821635177e-13,2.2561619937e-15
1296.75727203,1.044322046e-13,2.16075889261e-15
1297.34054696,1.01772159889e-13,2.15712954708e-15
1297.92382039,1.00067400231e-13,2.17137399061e-15
1298.50709233,9.39189053139e-14,2.10294754929e-15
1299.09036276,9.56959568141e-14,2.06132072647e-15
1299.67363169,1.03797806804e-13,2.21163612049e-15
1300.25689912,1.03238651538e-13,2.14205153435e-15
1300.84016505,1.02370411764e-13,2.19126900056e-15
1301.42342949,1.04887348135e-13,2.14056881392e-15
1302.00669242,1.00687782261e-13,2.21241805266e-15
1302.58995385,1.06458589188e-13,2.1636948266e-15
1303.17321379,1.17740542548e-13,2.37238219455e-15
1303.75647222,1.33146819252e-13,2.48062816264e-15
1304.33972916,1.61510302101e-13,2.76567932109e-15
1304.9229846,1.82638699389e-13,2.87152785566e-15
1305.50623853,1.98705192405e-13,3.06857476173e-15
1306.08949097,2.22182336882e-13,3.1982796041e-15
1306.67274191,2.28703356086e-13,3.3009192661e-15
1307.25599135,2.18505042682e-13,3.196132979e-15
1307.83923929,2.05100807393e-13,3.14113954217e-15
1308.42248573,2.00904192207e-13,3.09975615107e-15
1309.00573067,1.97126574634e-13,3.1143989374e-15
1309.58897411,2.0385119127e-13,3.08959840962e-15
1310.17221605,2.11048655565e-13,3.18507527789e-15
1310.75545649,2.15034296601e-13,3.12248382094e-15
1311.33869543,2.18447504277e-13,3.23168876245e-15
1311.92193288,2.23856114322e-13,3.217835285e-15
1312.50516882,2.29736834355e-13,3.30417239898e-15
1313.08840326,2.3490275036e-13,3.28741249442e-15
1313.67163621,2.32021404092e-13,3.31007377382e-15
1314.25486766,2.29892483117e-13,3.29457528814e-15
1314.8380976,2.35869838163e-13,3.33215229246e-15
1315.42132605,2.40503155088e-13,3.38427618578e-15
1316.004553,2.38585945935e-13,3.35908469191e-15
1316.58777845,2.3333224698e-13,3.29940703879e-15
1317.1710024,2.39243949231e-13,3.41570838355e-15
1317.75422485,2.42252175058e-13,3.34323950045e-15
1318.3374458,2.35799759337e-13,3.41728700132e-15
1318.92066525,2.37764179488e-13,3.38432782281e-15
1319.50388321,2.33030539191e-13,3.31727345113e-15
1320.08709966,2.39373779477e-13,3.31833569861e-15
1320.67031461,2.36690866938e-13,3.3576093482e-15
1321.25352807,2.35453791236e-13,3.32096918713e-15
1321.83674003,2.35660339356e-13,3.38159106023e-15
1322.41995048,2.14719310719e-13,3.20858487993e-15
1323.00315944,2.22881649801e-13,3.22421614655e-15
1323.5863669,2.28465825748e-13,3.32959994784e-15
1324.16957286,2.33284298309e-13,3.27029850737e-15
1324.75277732,2.29767816573e-13,3.35535207232e-15
1325.33598028,2.27663976441e-13,3.28087672178e-15
1325.91918175,2.27776102563e-13,3.23382063411e-15
1326.50238171,2.32199183009e-13,3.33728648858e-15
1327.08558018,2.29756751495e-13,3.36791462402e-15
1327.66877714,2.17435418491e-13,3.19539530715e-15
1328.25197261,2.22932549159e-13,3.29756285915e-15
1328.83516658,2.19098868525e-13,3.1969665482e-15
1329.41835904,2.22374869236e-13,3.27019523331e-15
1330.00155001,2.16988389346e-13,3.26860923882e-15
1330.58473948,2.17082073672e-13,3.24456851304e-15
1331.16792746,2.12427364263e-13,3.17146523215e-15
1331.75111393,2.18130305379e-13,3.27593432035e-15
1332.3342989,2.00535356279e-13,3.11748978248e-15
1332.91748238,1.66271236257e-13,2.84216113908e-15
1333.50066435,1.32413573428e-13,2.54311634553e-15
1334.08384483,1.04485316974e-13,2.2416519883e-15
1334.66702381,9.09394486891e-14,2.06214691895e-15
1335.25020129,1.01260215621e-13,2.23842098557e-15
1335.83337727,1.17162207813e-13,2.43655964599e-15
1336.41655175,1.44454591127e-13,2.63447700485e-15
1336.99972474,1.6433263462e-13,2.89840124136e-15
1337.58289622,1.80047995833e-13,2.95788709979e-15
1338.1660662,1.83093842924e-13,3.05967843915e-15
1338.74923469,1.84182646583e-13,2.93352917512e-15
1339.33240168,1.82874754383e-13,3.06215701659e-15
1339.91556717,1.83633081051e-13,2.95660355077e-15
1340.49873116,1.86451725211e-13,3.08554859113e-15
1341.08189365,1.92574401613e-13,3.08003818237e-15
1341.66505464,1.89218732342e-13,3.15891005717e-15
1342.24821414,1.85251533102e-13,2.97373229125e-15
1342.83137213,1.8434050836e-13,3.0618029341e-15
1343.41452863,1.87455696607e-13,3.05540731911e-15
1343.99768363,1.8907119797e-13,3.0884402648e-15
1344.58083712,1.98616671782e-13,3.15682982254e-15
1345.16398913,1.94988063924e-13,3.16899403144e-15
1345.74713963,2.03853404285e-13,3.18023615052e-15
1346.33028863,2.0795781049e-13,3.28699939818e-15
1346.91343613,2.14894138948e-13,3.26965673285e-15
1347.49658214,2.07819128181e-13,3.28235944221e-15
1348.07972665,2.17278294386e-13,3.32120524213e-15
1348.66286966,2.11169633749e-13,3.27552860082e-15
1349.24601117,2.10713014871e-13,3.26765764213e-15
1349.82915118,2.14728162781e-13,3.31840946579e-15
1350.41228969,2.14211792482e-13,3.29520230921e-15
1350.9954267,2.15649514929e-13,3.31707427973e-15
1351.57856222,2.14961267087e-13,3.35468079093e-15
1352.16169624,2.19459590063e-13,3.32998353721e-15
1352.74482876,2.16308255896e-13,3.35645120339e-15
1353.32795978,2.10592774358e-13,3.28845998845e-15
1353.9110893,2.19115097306e-13,3.36168129684e-15
1354.49421732,2.17790238654e-13,3.40071889144e-15
1355.07734385,2.13497726126e-13,3.28213814065e-15
1355.66046887,2.24671241723e-13,3.43983762995e-15
1356.2435924,2.21050748255e-13,3.3487425325e-15
1356.82671443,2.15545503197e-13,3.42247283446e-15
1357.40983496,2.1952598053e-13,3.33660045375e-15
1357.99295399,2.1434604876e-13,3.38183449194e-15
1358.57607153,2.11246351622e-13,3.39316513164e-15
1359.15918756,2.11600434113e-13,3.2827946686e-15
1359.7423021,2.11598221097e-13,3.36070019327e-15
1360.32541514,2.0598601362e-13,3.27895877495e-15
1360.90852668,2.06833598582e-13,3.28938945499e-15
1361.49163672,2.01947997882e-13,3.28733135051e-15
1362.07474527,2.04605091906e-13,3.35225385053e-15
1362.65785231,2.01628585969e-13,3.25637863945e-15
1363.24095786,1.96922977202e-13,3.25789086676e-15
1363.82406191,1.99531384883e-13,3.19644280118e-15
1364.40716446,1.96880929906e-13,3.27843502794e-15
1364.99026551,1.95109042109e-13,3.20824555087e-15
1365.57336506,1.93015529382e-13,3.1837695987e-15
1366.15646312,1.9342788795e-13,3.28345857327e-15
1366.73955968,1.96668480412e-13,3.24442097867e-15
1367.32265474,1.92268267793e-13,3.19083649508e-15
1367.9057483,1.93329039921e-13,3.26313571365e-15
1368.48884036,2.01917015664e-13,3.24911994839e-15
1369.07193093,2.02116924737e-13,3.34453780292e-15
1369.65501999,1.98975180304e-13,3.29074677121e-15
1370.23810756,2.00844440786e-13,3.33516199363e-15
1370.82119363,1.93079706834e-13,3.23889581647e-15
1371.4042782,1.96990105341e-13,3.25298534892e-15
1371.98736128,2.0523063764e-13,3.30732963452e-15
1372.57044285,1.98331930446e-13,3.34112238223e-15
1373.15352293,2.00812720896e-13,3.34180841705e-15
1373.73660151,1.96368985638e-13,3.34594675616e-15
1374.31967859,2.03434406671e-13,3.35003345824e-15
1374.90275417,2.04358709506e-13,3.31788571877e-15
1375.48582826,2.01633012e-13,3.39705266232e-15
1376.06890085,2.13064712746e-13,3.38349425361e-15
1376.65197194,2.03067783759e-13,3.43138391048e-15
1377.23504153,2.01452282395e-13,3.29605063185e-15
1377.81810962,2.06917693174e-13,3.40484985383e-15
1378.40117621,1.98522987457e-13,3.29903082615e-15
1378.98424131,1.98648391672e-13,3.41316341565e-15
1379.56730491,1.97249765834e-13,3.29313682802e-15
1380.15036701,2.01236144542e-13,3.37755599518e-15
1380.73342761,2.08356890964e-13,3.34505417322e-15
1381.31648672,2.03444734077e-13,3.45706226777e-15
1381.89954433,1.96998219731e-13,3.29104921667e-15
1382.48260044,2.01630798984e-13,3.39711905279e-15
1383.06565505,2.02415681839e-13,3.36851213823e-15
1383.64870816,2.09172756036e-13,3.47796051144e-15
1384.23175978,2.0015029157e-13,3.3348300413e-15
1384.81480989,2.10043946498e-13,3.50844848924e-15
1385.39785851,2.17011257174e-13,3.46145141532e-15
1385.98090564,2.12628011008e-13,3.51614978341e-15
1386.56395126,2.155506669e-13,3.51196718399e-15
1387.14699539,2.23300647415e-13,3.61203974792e-15
1387.73003801,2.23173030184e-13,3.61403146193e-15
1388.31307914,2.335151896e-13,3.63935573674e-15
1388.89611878,2.39574426222e-13,3.76518042515e-15
1389.47915691,2.39551558394e-13,3.71020911847e-15
1390.06219355,2.33243726357e-13,3.70364383895e-15
1390.64522869,2.25324081315e-13,3.65500913351e-15
1391.22826233,2.11396836681e-13,3.55255388948e-15
1391.81129447,1.91859597585e-13,3.39307661102e-15
1392.39432512,1.85943469303e-13,3.28276516173e-15
1392.97735427,1.86460577273e-13,3.37224475782e-15
1393.56038192,1.85144570683e-13,3.29863986006e-15
1394.14340807,2.04513620596e-13,3.56753600487e-15
1394.72643273,2.28541068277e-13,3.66949700876e-15
1395.30945588,2.44538220138e-13,3.82936525331e-15
1395.89247754,2.58534805927e-13,3.93245489513e-15
1396.47549771,2.56479652137e-13,3.97750451535e-15
1397.05851637,2.54443677816e-13,3.87745408157e-15
1397.64153354,2.41358116769e-13,3.85555260418e-15
1398.22454921,2.40823304673e-13,3.91210252863e-15
1398.80756338,2.32300981725e-13,3.67861463289e-15
1399.39057605,2.24426334667e-13,3.69892273908e-15
1399.97358723,2.04536488424e-13,3.53936431671e-15
1400.55659691,1.97296239161e-13,3.43164947235e-15
1401.13960509,1.80262658343e-13,3.31277365282e-15
1401.72261177,1.70262040996e-13,3.28143735239e-15
1402.30561696,1.68523348432e-13,3.173670871e-15
1402.88862065,1.8272648234e-13,3.39362248819e-15
1403.47162284,1.9093160639e-13,3.34656640052e-15
1404.05462353,2.12110903037e-13,3.64477024816e-15
1404.63762273,2.20209064668e-13,3.66826509676e-15
1405.22062043,2.29229316119e-13,3.72839272971e-15
1405.80361663,2.25397110829e-13,3.78675732693e-15
1406.38661133,2.14000080659e-13,3.69628925055e-15
1406.96960454,2.11171846765e-13,3.59920425763e-15
1407.55259625,2.00056607244e-13,3.54152569524e-15
1408.13558646,2.04907537367e-13,3.56136169144e-15
1408.71857517,1.9924369286e-13,3.51420970643e-15
1409.30156239,1.93033233507e-13,3.43003397098e-15
1409.88454811,1.92296299323e-13,3.54603287028e-15
1410.46753233,1.8636763062e-13,3.45355832646e-15
1411.05051506,1.89327170104e-13,3.42172040917e-15
1411.63349628,1.9290709162e-13,3.54155520212e-15
1412.21647601,1.96256859516e-13,3.49755307593e-15
1412.79945424,1.90376139483e-13,3.53013604179e-15
1413.38243098,1.88140993761e-13,3.41704356961e-15
1413.96540622,1.86878099544e-13,3.49787027483e-15
1414.54837996,1.89797067076e-13,3.47728923006e-15
1415.1313522,1.80843943765e-13,3.40650961551e-15
1415.71432295,1.67691992251e-13,3.27198777592e-15
1416.2972922,1.68251885189e-13,3.36759004841e-15
1416.88025995,1.61452026024e-13,3.23120927574e-15
1417.4632262,1.70802754466e-13,3.33890198994e-15
1418.04619096,1.73268053808e-13,3.34078305317e-15
1418.62915422,1.79089760092e-13,3.43183389031e-15
1419.21211598,1.83372682886e-13,3.48041695872e-15
1419.79507625,1.79045499781e-13,3.47803427863e-15
1420.37803501,1.80649936067e-13,3.38943988877e-15
1420.96099228,1.8678515289e-13,3.65019213629e-15
1421.54394806,1.85838719899e-13,3.44978882328e-15
1422.12690234,1.85177765917e-13,3.60212543818e-15
1422.70985511,1.8964363133e-13,3.52053893095e-15
1423.2928064,1.82204948338e-13,3.50612482289e-15
1423.87575618,1.86684091846e-13,3.54518454765e-15
1424.45870447,1.82978766115e-13,3.49339998338e-15
1425.04165126,1.86330747027e-13,3.52973769899e-15
1425.62459656,1.82079544123e-13,3.54240352475e-15
1426.20754035,1.82151835965e-13,3.5152719539e-15
1426.79048265,1.91176513446e-13,3.61314625571e-15
1427.37342345,1.80959758246e-13,3.54569354123e-15
1427.95636276,1.82597389766e-13,3.46998627869e-15
1428.53930057,1.81797753474e-13,3.5608305677e-15
1429.12223688,1.78771823522e-13,3.53179580347e-15
1429.7051717,1.81857504894e-13,3.5017135452e-15
1430.28810501,1.74229977907e-13,3.48479872955e-15
1430.87103683,1.81984384454e-13,3.52161593186e-15
1431.45396716,1.80062011598e-13,3.54569354123e-15
1432.03689598,1.85792984244e-13,3.54499275296e-15
1432.61982331,1.82426249895e-13,3.5869072678e-15
1433.20274915,1.80243478874e-13,3.48781580744e-15
1433.78567348,1.85256696805e-13,3.62297942154e-15
1434.36859632,1.80177826079e-13,3.55290059526e-15
1434.95151766,1.86731302844e-13,3.61706329326e-15
1435.53443751,1.92229171184e-13,3.67784745416e-15
1436.11735586,1.85311284522e-13,3.63812382474e-15
1436.70027271,1.88531959844e-13,3.66922407017e-15
1437.28318806,1.90362123718e-13,3.77019659377e-15
1437.86610192,1.89946814463e-13,3.75986181107e-15
1438.44901428,1.84517549606e-13,3.53857500782e-15
